source,family,model,stroke_mm,energy_per_cycle_nm,energy_per_hour_nm,eff_mass_min_kg,eff_mass_max_kg,max_force_n,thread,body_dia_mm,length_mm,weight_kg,damping_type,temp_min_c,temp_max_c,notes
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR79-31HD,31,2975,,,,226600,M12,79,155,0.530,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2975 Nm; E3 emergency stop 4165 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 226600 N; A 58, B 155, C 79, D 112, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR85-33HD,33,2526,,,,146100,M12,85,150,0.710,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2526 Nm; E3 emergency stop 3536 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 146100 N; A 71, B 150, C 85, D 111, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR89-21HD,21,4438,,,,477400,M12,89,162,0.630,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 4438 Nm; E3 emergency stop 6213 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 477400 N; A 48, B 162, C 89, D 112, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR90-37HD,37,3780,,,,240700,M12,90,155,0.820,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 3780 Nm; E3 emergency stop 5292 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 240700 N; A 69, B 155, C 90, D 128, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR93-24HD,24,3421,,,,302500,M12,93,155,0.790,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 3421 Nm; E3 emergency stop 4789 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 302500 N; A 64, B 155, C 93, D 115, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR97-31HD,31,7738,,,,575200,M12,97,159,0.870,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 7738 Nm; E3 emergency stop 10833 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 575200 N; A 63, B 159, C 97, D 129, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR97-35HD,35,2821,,,,152800,M12,97,151,1.060,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2821 Nm; E3 emergency stop 3949 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 152800 N; A 82, B 151, C 97, D 131, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR102-44HD,44,4697,,,,254500,M12,102,156,1.050,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 4697 Nm; E3 emergency stop 6576 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 254500 N; A 81, B 156, C 102, D 147, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR105-28HD,28,5641,,,,427600,M12,105,156,1.000,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 5641 Nm; E3 emergency stop 7897 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 427600 N; A 72, B 156, C 105, D 126, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR117-30HD,30,8457,,,,639100,M12,117,166,1.080,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 8457 Nm; E3 emergency stop 11840 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 639100 N; A 66, B 166, C 117, D 143, E 102 mm; body_dia = C, length = B"
